20180921181120,-148.3678,-378.7500,1545.0594,  -1.7120,   0.8107,   0.5951
20180921181121,-150.9688,-376.5662,1536.5342,  -1.9122,   0.5735,   0.7173
20180921181122,-130.4445,-383.6575,1555.5144,  -0.3883,   2.2592,   0.1031
20180921181123,-156.2645,-380.5477,1537.8068,  -1.0991,   1.3428,   0.2871
20180921181124,-134.5792,-382.4927,1548.2846,  -1.8640,   0.8426,   0.6536
20180921181125,-155.0230,-375.2798,1529.6130,  -2.1344,   0.5834,   0.7609
20180921181126,-142.9567,-378.7775,1533.0855,  -1.9547,   0.5802,   0.7049
20180921181127,-125.7678,-379.0753,1544.7360,  -1.3270,   1.2761,   0.4823
20180921181128,-128.8410,-380.7276,1554.0014,  -2.2387,   0.4628,   0.8823
20180921181129,-146.0959,-373.2574,1520.5324,  -1.6685,   0.4227,   0.4471
20180921181130,-142.2151,-372.2588,1522.4071,  -0.5133,   2.9194,   0.3000
20180921181131,-120.6214,-378.1565,1543.3118,  -0.5841,   1.9449,   0.0162
20180921181132,-154.6354,-375.5267,1521.0706,  -1.3015,   1.7730,   0.5204
20180921181133,-122.7452,-378.7896,1537.4801,  -0.6662,   1.8970,   0.1555
20180921181134,-128.1351,-381.5934,1541.6798,  -1.3494,   1.7188,   0.4457
20180921181135,-133.6777,-372.9023,1524.0217,  -1.9545,   0.9935,   0.7143
20180921181136,-144.3325,-364.6747,1500.7910,  -2.4231,   0.2491,   0.8779
20180921181137,-122.4284,-373.1932,1525.4276,  -1.4169,   1.2129,   0.4288
20180921181138,-125.3029,-374.5709,1526.0407,  -0.0148,   2.8354,   0.0551
20180921181139,-165.6043,-375.9907,1506.3804,  -1.7571,  -0.5403,   0.4755
20180921181140,-117.1143,-378.0584,1533.5999,  -1.4120,  -0.1142,   0.4040
20180921181141,-120.8650,-371.6777,1521.3137,  -0.4439,   2.8283,   0.2247
20180921181142,-135.3590,-366.9934,1504.7808,   0.3510,   3.5684,  -0.0560
20180921181143, -99.7144,-371.3570,1527.6369,  -0.0118,   2.2723,  -0.1946
20180921181144,-136.3548,-373.8984,1508.6703,  -0.2300,   1.9939,  -0.0399
20180921181145,-127.3586,-363.9457,1502.2633,  -0.7258,  -0.1595,  -0.3137
20180921181146,-149.2457,-356.7378,1508.3769,  -1.4815,  -0.1073,   2.5012
20180921181147,-167.8441,-347.4947,1498.5624,  -1.5831,  -2.9925,   0.2519
20180921181148,-179.6359,-390.9631,1508.2265,  -0.9185,  -3.1765,  -0.2469
20180921181149,-183.0167,-399.1379,1508.9326,  -1.5768,  -2.3361,  -0.5668
20180921181150,-260.7352,-372.2731,1520.8056,  -1.8764,  -1.7048,  -0.5194
20180921181151,-260.7352,-372.2731,1520.8056,  -1.8764,  -1.7048,  -0.5194
20180921181152,-260.7352,-372.2731,1520.8056,  -1.8764,  -1.7048,  -0.5194
20180921181153,-260.7352,-372.2731,1520.8056,  -1.8764,  -1.7048,  -0.5194
20180921181154,-260.7352,-372.2731,1520.8056,  -1.8764,  -1.7048,  -0.5194
20180921181155,-260.7352,-372.2731,1520.8056,  -1.8764,  -1.7048,  -0.5194
20180921181156,-260.7352,-372.2731,1520.8056,  -1.8764,  -1.7048,  -0.5194
20180921181157,-260.7352,-372.2731,1520.8056,  -1.8764,  -1.7048,  -0.5194
20180921181158,-260.7352,-372.2731,1520.8056,  -1.8764,  -1.7048,  -0.5194
20180921181159,-260.7352,-372.2731,1520.8056,  -1.8764,  -1.7048,  -0.5194
20180921181200,-260.7352,-372.2731,1520.8056,  -1.8764,  -1.7048,  -0.5194
20180921181201, -81.2484,-356.6322,1454.8498,  -1.7632,   0.2857,   0.7638
20180921181202, -94.6533,-357.3715,1456.9931,  -2.1517,  -1.9584,   0.8858
20180921181203,-101.8452,-365.2595,1504.0250,  -2.2860,   0.1811,   1.0120
20180921181204, -83.5658,-368.7245,1500.7890,  -2.4254,   0.5427,   0.8115
20180921181205, -94.5322,-355.2109,1480.6577,  -2.3203,   0.6385,   0.5506
20180921181206,-118.0139,-348.7839,1456.4410,  -3.0695,   0.1426,   1.1521
20180921181207, -81.6013,-362.3022,1495.3989,   0.2584,   2.5825,  -0.4272
20180921181208,-122.4875,-362.1312,1470.2431,   0.3149,   2.7705,   0.6491
20180921181209, -77.2192,-363.4197,1477.4438,  -0.0781,   0.6687,   0.4505
20180921181210,-139.4699,-347.5924,1443.9190,   0.8240,  -2.0596,   2.5557
20180921181211,-211.0922,-358.6662,1444.4888,   0.8298,   0.3961,   2.0468
20180921181212,-211.0922,-358.6662,1444.4888,   0.8298,   0.3961,   2.0468
20180921181213,-211.0922,-358.6662,1444.4888,   0.8298,   0.3961,   2.0468
20180921181214,-211.0922,-358.6662,1444.4888,   0.8298,   0.3961,   2.0468
20180921181215,-211.0922,-358.6662,1444.4888,   0.8298,   0.3961,   2.0468
20180921181216, -89.1889,-357.7247,1432.6535,  -1.2527,  -0.7305,   2.3148
20180921181217, -79.2076,-349.3685,1438.1794,  -0.4414,  -0.8272,   0.2490
20180921181218, -89.4828,-347.7821,1442.4368,   0.4728,   1.2967,   0.2193
20180921181219, -83.8260,-352.2440,1451.3252,  -0.3460,   1.7087,  -0.1476
20180921181220, -89.0324,-341.9051,1443.7055,  -0.8848,   1.7758,   0.3736
20180921181221, -87.9857,-350.7106,1450.4824,  -1.3589,   0.8732,   0.2422
20180921181222, -77.9570,-346.3486,1452.0442,  -0.3874,   2.0509,   0.4180
20180921181223, -70.7630,-349.3234,1453.6613,   1.6917,   4.0163,  -0.7160
20180921181224, -72.5890,-351.4381,1453.2159,   1.8035,   3.7684,  -1.1592
20180921181225, -86.4089,-346.1368,1440.0237,   0.2718,   2.8518,  -0.1208
20180921181226, -77.9810,-344.7953,1445.7129,   1.5105,   4.2452,  -0.6004
20180921181227, -58.4413,-348.0683,1453.5774,   0.5361,   3.6167,  -0.2715
20180921181228,  31.1970,-324.8481,1462.2305,  -1.1517,   3.3059,   1.0514
20180921181229,  34.5327,-323.7775,1461.2286,  -1.1517,   3.3059,   1.0514
20180921181230,  37.8476,-322.6881,1460.2601,  -1.1517,   3.3059,   1.0514
20180921181231,  41.1416,-321.5798,1459.3251,  -1.1517,   3.3059,   1.0514
20180921181232,  44.4147,-320.4526,1458.4236,  -1.1517,   3.3059,   1.0514
20180921181233,  47.6669,-319.3065,1457.5554,  -1.1517,   3.3059,   1.0514
20180921181234,  50.8982,-318.1415,1456.7208,  -1.1517,   3.3059,   1.0514
20180921181235,  54.1087,-316.9577,1455.9195,  -1.1517,   3.3059,   1.0514
20180921181236,  57.2982,-315.7550,1455.1517,  -1.1517,   3.3059,   1.0514
20180921181237,  60.4669,-314.5334,1454.4174,  -1.1517,   3.3059,   1.0514
20180921181238,  63.6147,-313.2929,1453.7165,  -1.1517,   3.3059,   1.0514
20180921181239,  30.4040,-314.4506,1430.7620,  -1.2869,   2.3913,   0.6084
20180921181240,  32.7950,-313.8458,1429.5691,  -1.2869,   2.3913,   0.6084
20180921181241,  35.0935,-313.2710,1428.3738,  -1.2869,   2.3913,   0.6084
20180921181242,  37.2995,-312.7261,1427.1762,  -1.2869,   2.3913,   0.6084
20180921181243,  39.4130,-312.2111,1425.9762,  -1.2869,   2.3913,   0.6084
20180921181244,  41.4339,-311.7261,1424.7739,  -1.2869,   2.3913,   0.6084
20180921181245,  43.3624,-311.2709,1423.5692,  -1.2869,   2.3913,   0.6084
20180921181246,  45.1984,-310.8457,1422.3622,  -1.2869,   2.3913,   0.6084
20180921181247,  46.9418,-310.4504,1421.1528,  -1.2869,   2.3913,   0.6084
20180921181248,  48.5928,-310.0849,1419.9411,  -1.2869,   2.3913,   0.6084
20180921181249,  50.1512,-309.7494,1418.7270,  -1.2869,   2.3913,   0.6084
20180921181250, -73.1560,-318.1467,1372.7292,  -1.3116,   1.7106,   0.6020
20180921181251, -74.7006,-316.0097,1373.8829,  -1.8532,   1.0580,   0.5003
20180921181252, -72.8283,-320.3231,1371.1030,  -1.9106,   0.9227,   0.4143
20180921181253, -69.7868,-315.0584,1369.8867,  -1.9488,   0.9107,   0.7665
20180921181254, -58.5993,-324.1093,1381.4748,  -1.5359,   0.9064,   0.5240
20180921181255, -64.2097,-324.5093,1383.8689,  -1.2083,   2.0954,   0.5030
20180921181256, -61.5720,-318.9447,1372.8435,  -1.3929,   1.2328,   0.7786
20180921181257, -68.8772,-324.0352,1367.9687,  -1.9014,   0.6518,   0.5921
20180921181258, -46.1053,-321.8775,1380.1731,  -1.8873,   0.9860,   0.7389
20180921181259, -66.1130,-314.4863,1355.0870,  -1.8928,   1.3158,   0.7616
20180921181300, -61.3646,-316.4436,1364.0909,  -1.9464,   1.0536,   0.3882
20180921181301, -64.1795,-320.3838,1361.0579,  -2.2327,   0.3480,   0.4439
20180921181302, -40.7416,-326.2357,1385.9754,  -1.6952,   0.9421,   0.5412
20180921181303, -63.7347,-311.4767,1351.1300,  -0.6132,   1.8013,   0.2694
20180921181304, -66.3423,-316.0786,1354.3298,  -2.1022,   0.9463,   0.5647
20180921181305, -60.4062,-308.9052,1349.1834,  -1.6433,   1.0581,   0.6404
20180921181306, -60.8925,-310.6398,1343.7029,  -1.5002,   1.8772,   0.5022
20180921181307, -65.1298,-308.8465,1345.2406,  -1.4217,   1.6345,   0.5459
20180921181308, -68.3598,-309.8737,1339.7227,  -1.6001,   1.6846,   0.5034
20180921181309, -60.3040,-312.1833,1348.8573,  -1.6467,   1.3446,   0.6817
20180921181310, -52.4012,-309.1275,1347.3966,  -1.9232,   1.0318,   0.7938
20180921181311, -43.1019,-312.5747,1350.4492,  -1.9986,   0.7888,   1.0103
20180921181312, -60.3268,-310.9204,1339.0284,  -1.9037,   0.2950,   0.5693
20180921181313, -58.8327,-305.2550,1329.2012,  -1.6859,   1.0559,   0.8338
20180921181314, -53.1588,-308.6060,1340.1750,  -2.3671,  -0.4451,   0.4084
20180921181315, -54.9084,-307.9085,1334.7471,  -1.9719,   1.0613,   0.5805
20180921181316,  75.3528,-290.4989,1370.8754,  -1.7446,   0.7849,   0.8118
20180921181317,  76.1506,-289.7201,1369.2039,  -1.7446,   0.7849,   0.8118
20180921181318,  76.8460,-289.0396,1367.6026,  -1.7446,   0.7849,   0.8118
20180921181319,  77.4392,-288.4575,1366.0716,  -1.7446,   0.7849,   0.8118
