$GPFPD,-0001,220651.000,00,00,00,31.0258268,121.4432080,  -17.081,    1.251,   -0.794,   -0.750,00
$GPFPD,-0001,220652.000,00,00,00,31.0258294,121.4431620,  -13.319,   -0.045,    1.725,   -0.036,00
$GPFPD,-0001,220653.000,00,00,00,31.0258308,121.4431218,   -7.836,   -0.101,    1.821,    0.459,00
$GPFPD,-0001,220654.000,00,00,00,31.0258345,121.4431165,   -5.131,    0.961,    0.479,   -0.192,00
$GPFPD,-0001,220655.000,00,00,00,31.0258276,121.4431084,   -4.138,    1.578,   -0.549,   -0.839,00
$GPFPD,-0001,220656.000,00,00,00,31.0258255,121.4430960,   -4.376,    1.641,   -0.380,   -1.119,00
$GPFPD,-0001,220657.000,00,00,00,31.0258157,121.4430863,   -4.469,    0.815,    0.997,   -0.490,00
$GPFPD,-0001,220658.000,00,00,00,31.0258091,121.4430749,   -2.123,    0.695,    1.118,   -0.354,00
$GPFPD,-0001,220659.000,00,00,00,31.0258061,121.4430644,   -2.527,    0.995,    0.269,   -0.445,00
$GPFPD,-0001,220660.000,00,00,00,31.0258081,121.4430506,   -2.054,    0.866,    0.552,   -0.318,00
$GPFPD,-0001,220661.000,00,00,00,31.0258063,121.4430357,    0.083,    0.533,    1.436,    0.099,00
$GPFPD,-0001,220662.000,00,00,00,31.0257964,121.4430293,    1.810,    0.789,    0.685,   -0.301,00
$GPFPD,-0001,220663.000,00,00,00,31.0257846,121.4430215,    0.361,    1.488,   -0.342,   -0.766,00
$GPFPD,-0001,220664.000,00,00,00,31.0257770,121.4430136,    1.441,    0.258,    1.513,    0.012,00
$GPFPD,-0001,220665.000,00,00,00,31.0257726,121.4430084,    2.930,    0.780,    0.970,   -0.385,00
$GPFPD,-0001,220666.000,00,00,00,31.0257713,121.4430012,    2.842,    1.309,   -0.147,   -0.744,00
$GPFPD,-0001,220667.000,00,00,00,31.0257683,121.4429907,    3.286,    0.835,    0.496,   -0.187,00
$GPFPD,-0001,220668.000,00,00,00,31.0257624,121.4429812,    2.884,    1.204,    0.491,   -0.339,00
$GPFPD,-0001,220669.000,00,00,00,31.0257573,121.4429729,    3.080,    1.272,    0.424,   -0.419,00
$GPFPD,-0001,220670.000,00,00,00,31.0257534,121.4429665,    3.111,    0.668,    0.859,   -0.345,00
$GPFPD,-0001,220671.000,00,00,00,31.0257495,121.4429477,    6.067,    0.723,    0.936,   -0.544,00
$GPFPD,-0001,220672.000,00,00,00,31.0257488,121.4429393,    6.248,    0.965,    0.607,   -0.590,00
$GPFPD,-0001,220673.000,00,00,00,31.0257413,121.4429249,    7.456,    0.738,    1.233,   -0.335,00
$GPFPD,-0001,220674.000,00,00,00,31.0257394,121.4429103,    7.869,    1.033,    0.431,   -0.560,00
$GPFPD,-0001,220675.000,00,00,00,31.0257324,121.4428950,    8.235,    1.014,    0.364,   -0.340,00
$GPFPD,-0001,220676.000,00,00,00,31.0257278,121.4428834,    8.867,    0.250,    1.923,    0.193,00
$GPFPD,-0001,220677.000,00,00,00,31.0257190,121.4428720,    9.148,    1.198,    0.439,   -0.714,00
$GPFPD,-0001,220678.000,00,00,00,31.0257189,121.4428527,   10.170,    1.149,    0.201,   -0.478,00
$GPFPD,-0001,220679.000,00,00,00,31.0257227,121.4428409,    9.760,    1.557,   -0.379,   -0.697,00
$GPFPD,-0001,220680.000,00,00,00,31.0257195,121.4428276,   10.143,    0.754,    0.551,   -0.296,00
$GPFPD,-0001,220681.000,00,00,00,31.0257181,121.4428172,    9.433,    0.624,    1.108,   -0.380,00
$GPFPD,-0001,220682.000,00,00,00,31.0257143,121.4428093,   10.385,    0.464,    1.046,   -0.246,00
$GPFPD,-0001,220683.000,00,00,00,31.0257129,121.4427957,   11.484,    1.087,    0.117,   -0.478,00
$GPFPD,-0001,220684.000,00,00,00,31.0257059,121.4427885,   11.521,    0.667,    1.074,   -0.293,00
$GPFPD,-0001,220685.000,00,00,00,31.0256883,121.4427824,   11.720,    0.677,    0.962,   -0.226,00
$GPFPD,-0001,220686.000,00,00,00,31.0256813,121.4427802,   11.068,    0.743,    0.880,   -0.151,00
$GPFPD,-0001,220687.000,00,00,00,31.0256783,121.4427749,   11.085,    1.149,    0.543,   -0.501,00
$GPFPD,-0001,220688.000,00,00,00,31.0256772,121.4427644,   10.794,    0.669,    0.866,   -0.165,00
$GPFPD,-0001,220689.000,00,00,00,31.0256830,121.4427523,   12.184,    0.347,    0.996,   -0.049,00
$GPFPD,-0001,220690.000,00,00,00,31.0256805,121.4427342,   14.068,    0.374,    1.306,    0.109,00
$GPFPD,-0001,220691.000,00,00,00,31.0256803,121.4427190,   14.901,    1.232,    0.234,   -0.313,00
$GPFPD,-0001,220692.000,00,00,00,31.0256751,121.4427046,   14.976,    0.511,    0.899,   -0.058,00
$GPFPD,-0001,220693.000,00,00,00,31.0256638,121.4427080,   15.439,    0.628,    1.094,   -0.240,00
$GPFPD,-0001,220694.000,00,00,00,31.0256616,121.4427014,   15.747,    0.468,    0.985,   -0.063,00
$GPFPD,-0001,220695.000,00,00,00,31.0256508,121.4426871,   16.760,    0.748,    0.815,   -0.361,00
$GPFPD,-0001,220696.000,00,00,00,31.0256436,121.4426749,   15.673,    1.241,    0.746,   -0.798,00
$GPFPD,-0001,220697.000,00,00,00,31.0256386,121.4426559,   16.150,    0.643,    0.891,   -0.204,00
$GPFPD,-0001,220698.000,00,00,00,31.0256288,121.4426478,   16.862,    0.508,    1.263,   -0.159,00
$GPFPD,-0001,220699.000,00,00,00,31.0256148,121.4426396,   16.696,    0.823,    0.480,   -0.736,00
$GPFPD,-0001,220700.000,00,00,00,31.0256066,121.4426179,   16.128,    0.516,    1.089,   -0.280,00
$GPFPD,-0001,220701.000,00,00,00,31.0256108,121.4426064,   17.198,    0.174,    1.144,   -0.186,00
$GPFPD,-0001,220702.000,00,00,00,31.0256058,121.4425873,   18.471,    0.244,    1.132,   -0.017,00
$GPFPD,-0001,220703.000,00,00,00,31.0256093,121.4425756,   18.642,    0.988,    0.357,   -0.328,00
$GPFPD,-0001,220704.000,00,00,00,31.0256104,121.4425522,   19.177,    1.173,    0.078,   -0.781,00
$GPFPD,-0001,220705.000,00,00,00,31.0255986,121.4425438,   18.942,    0.277,    1.488,   -0.080,00
$GPFPD,-0001,220706.000,00,00,00,31.0255882,121.4425408,   18.712,    0.169,    1.197,   -0.204,00
$GPFPD,-0001,220707.000,00,00,00,31.0255820,121.4425331,   19.046,    0.872,    0.343,   -0.076,00
$GPFPD,-0001,220708.000,00,00,00,31.0255821,121.4425160,   19.957,    0.673,    0.840,   -0.012,00
$GPFPD,-0001,220709.000,00,00,00,31.0255782,121.4425055,   20.350,    0.770,    0.825,   -0.149,00
$GPFPD,-0001,220710.000,00,00,00,31.0255892,121.4424850,   21.462,    0.677,    0.842,   -0.305,00
$GPFPD,-0001,220711.000,00,00,00,31.0255852,121.4424772,   22.612,    0.468,    1.129,    0.069,00
$GPFPD,-0001,220712.000,00,00,00,31.0255775,121.4424663,   22.999,    0.545,    0.950,   -0.019,00
$GPFPD,-0001,220713.000,00,00,00,31.0255784,121.4424616,   23.185,    0.540,    0.829,   -0.391,00
$GPFPD,-0001,220714.000,00,00,00,31.0255805,121.4424522,   23.608,    0.818,    0.919,   -0.268,00
$GPFPD,-0001,220715.000,00,00,00,31.0255848,121.4424429,   23.188,    0.557,    1.012,   -0.135,00
$GPFPD,-0001,220716.000,00,00,00,31.0255790,121.4424342,   24.227,    0.440,    1.290,    0.017,00
$GPFPD,-0001,220717.000,00,00,00,31.0255635,121.4424266,   24.219,    0.749,    1.005,   -0.501,00
$GPFPD,-0001,220718.000,00,00,00,31.0255572,121.4424211,   23.356,    0.977,    0.548,   -0.227,00
$GPFPD,-0001,220719.000,00,00,00,31.0255580,121.4424117,   22.451,    1.039,    0.453,   -0.462,00
$GPFPD,-0001,220720.000,00,00,00,31.0255549,121.4423976,   22.770,    0.833,    0.281,   -0.222,00
$GPFPD,-0001,220721.000,00,00,00,31.0255505,121.4423972,   22.057,    0.538,    1.081,    0.023,00
$GPFPD,-0001,220722.000,00,00,00,31.0255497,121.4423933,   22.990,    0.550,    0.968,   -0.089,00
$GPFPD,-0001,220723.000,00,00,00,31.0255420,121.4423720,   22.888,    1.012,    0.934,   -0.581,00
$GPFPD,-0001,220724.000,00,00,00,31.0255318,121.4423583,   23.354,    0.870,    0.534,   -0.347,00
$GPFPD,-0001,220725.000,00,00,00,31.0255339,121.4423507,   23.437,    0.860,    0.826,   -0.009,00
$GPFPD,-0001,220726.000,00,00,00,31.0255318,121.4423413,   24.194,    0.862,    0.916,   -0.207,00
$GPFPD,-0001,220727.000,00,00,00,31.0255274,121.4423233,   23.298,    0.679,    0.971,   -0.365,00
$GPFPD,-0001,220728.000,00,00,00,31.0255227,121.4423136,   22.518,    0.787,    0.741,   -0.278,00
$GPFPD,-0001,220729.000,00,00,00,31.0255183,121.4423007,   23.141,    0.649,    0.641,   -0.151,00
$GPFPD,-0001,220730.000,00,00,00,31.0255166,121.4422916,   23.611,    0.320,    1.152,   -0.135,00
$GPFPD,-0001,220731.000,00,00,00,31.0255123,121.4422854,   23.085,    0.308,    1.402,   -0.066,00
$GPFPD,-0001,220732.000,00,00,00,31.0255108,121.4422670,   23.989,    1.532,   -0.309,   -0.377,00
$GPFPD,-0001,220733.000,00,00,00,31.0255120,121.4422501,   22.362,    0.543,    0.509,    0.272,00
