2.018090e+13,  55.3793, -25.1659,  65.4617,   1.3134,   0.4780,  -0.9387
2.018090e+13,  55.7414, -25.7817,  66.8022,   1.1693,   0.8880,  -0.7035
2.018090e+13,  56.3933, -26.4747,  68.3340,   1.2772,   0.9426,  -0.5361
2.018090e+13,  57.2651, -26.7048,  69.4471,   1.0368,   0.5452,  -0.7007
2.018090e+13,  57.7918, -27.7829,  70.1355,   1.0204,   0.6937,  -0.5009
2.018090e+13,  58.6823, -28.7766,  71.0105,   1.1332,   0.9268,  -0.2762
2.018090e+13,  59.8839, -29.6927,  72.1643,   1.0606,   1.2352,   0.0140
2.018090e+13,  61.2424, -29.5939,  74.0304,   1.1729,   0.7569,  -0.4589
2.018090e+13,  63.0812, -29.7956,  74.5278,   0.9221,   1.0806,  -0.3002
2.018090e+13,  65.9382, -29.4578,  75.0555,   0.4277,   1.4281,   0.2247
2.018090e+13,  66.0581, -29.3555,  76.5724,   1.5181,  -0.1935,  -1.1015
2.018090e+13,  65.7627, -30.6741,  76.9048,   1.1754,   0.5355,  -0.7865
2.018090e+13,  67.5503, -31.4324,  78.0048,   0.6251,   0.8226,  -0.2571
2.018090e+13,  68.2804, -31.6117,  78.2991,   0.9338,   0.9405,  -0.4589
2.018090e+13,  69.2780, -31.5362,  79.3110,   1.1057,   0.5486,  -0.6242
2.018090e+13,  69.8639, -31.8757,  79.6926,   0.2013,   1.6049,   0.5822
2.018090e+13,  70.1893, -31.6697,  81.2144,   1.1236,   0.8073,  -0.7288
2.018090e+13,  70.7906, -32.5186,  82.4048,   1.2835,   1.0882,  -0.6614
2.018090e+13,  71.8366, -32.4276,  83.8495,   0.7510,   1.6701,   0.4734
2.018090e+13,  71.7686, -33.0911,  85.0615,   1.0796,   0.8714,  -0.5277
2.018090e+13,  72.9209, -34.4943,  86.2292,   1.1283,   0.6347,  -0.6507
2.018090e+13,  74.9721, -34.8326,  87.3032,   0.6745,   1.5326,   0.2065
2.018090e+13,  76.4125, -34.3847,  88.7211,   0.9292,   0.9569,  -0.0730
2.018090e+13,  76.6826, -34.5276,  90.0599,   1.5970,   0.3620,  -0.9671
2.018090e+13,  77.6257, -35.2178,  91.4616,   1.3801,   0.6026,  -0.8136
2.018090e+13,  78.8006, -35.4852,  92.2748,   0.8679,   1.1439,  -0.0793
2.018090e+13,  79.6947, -35.0981,  93.3569,   0.8098,   1.0452,  -0.0323
2.018090e+13,  80.8946, -35.4846,  94.5493,   0.9737,   1.0798,  -0.2046
2.018090e+13,  82.3184, -36.0353,  94.7947,   0.9140,   1.0726,  -0.1205
2.018090e+13,  83.1074, -35.4335,  95.5406,   0.4246,   1.8794,  -0.0310
2.018090e+13,  84.1192, -35.4862,  96.6751,   1.1163,   0.8915,  -0.4395
2.018090e+13,  86.0502, -36.3472,  97.2560,   0.8264,   1.3298,  -0.0452
2.018090e+13,  86.9582, -36.1646,  98.2515,   0.7469,   1.4592,  -0.1455
2.018090e+13,  89.0483, -36.1277,  98.9695,   0.8413,   1.0139,  -0.2436
2.018090e+13,  90.2184, -36.6995,  99.9248,   0.8726,   0.8609,  -0.5939
2.018090e+13,  90.6886, -36.6482, 100.1408,   0.5755,   1.6347,  -0.3245
2.018090e+13,  93.1285, -37.8928, 100.7316,   0.8991,   0.5668,  -0.4246
2.018090e+13,  92.2123, -38.8578, 102.3358,   1.9757,  -0.4574,  -1.8562
2.018090e+13,  91.4219, -39.1247, 104.5904,   1.3256,   0.9917,  -0.4567
2.018090e+13,  92.3627, -39.0045, 105.7605,   0.9207,   1.1984,   0.4229
2.018090e+13,  94.4885, -39.6523, 106.6008,   0.9492,   0.7766,  -0.4188
2.018090e+13,  94.5843, -40.7973, 107.6144,   1.2939,   0.3185,  -0.7694
2.018090e+13,  94.7585, -40.4712, 108.0882,   0.3728,   1.6018,   0.3700
2.018090e+13,  97.1101, -40.6887, 108.9534,   1.2847,   0.9549,  -0.8034
2.018090e+13,  98.5890, -40.3685, 110.5885,   1.0538,   1.1604,  -0.3141
2.018090e+13, 100.3387, -40.8050, 111.2049,   1.2125,   0.6987,  -0.7384
2.018090e+13, 101.1013, -41.8060, 112.6435,   1.2385,   0.7181,  -0.6984
2.018090e+13, 101.9085, -42.3048, 113.8719,   1.1278,   0.1863,  -0.7661
2.018090e+13, 100.8285, -41.9744, 115.3911,   0.6709,   1.5497,   0.2280
2.018090e+13, 102.0790, -42.1864, 116.9178,   0.9722,   1.1724,   0.2493
2.018090e+13, 101.4815, -42.0333, 118.6610,   1.4197,   0.1127,  -0.8493
2.018090e+13, 102.1979, -42.8683, 119.1200,   0.4004,   2.2422,  -0.0168
