$GPFPD,-0001,220651.000,00,00,00,31.0258268,121.4432080,  -17.081,    1.251,   -0.794,   -0.750,00
$GPFPD,-0001,220652.000,00,00,00,31.0258399,121.4431983,  -15.339,   -4.816,   -2.528,    0.666,00
$GPFPD,-0001,220653.000,00,00,00,31.0258560,121.4432177,   -9.440,   -9.871,   -3.141,    2.515,00
$GPFPD,-0001,220654.000,00,00,00,31.0258691,121.4432775,   -1.990,  -14.112,   -3.246,    4.221,00
$GPFPD,-0001,220655.000,00,00,00,31.0258546,121.4433320,    8.346,  -17.256,   -1.890,    5.212,00
$GPFPD,-0001,220656.000,00,00,00,31.0258277,121.4433635,   19.086,  -18.737,    0.220,    5.572,00
$GPFPD,-0001,220657.000,00,00,00,31.0257828,121.4433821,   28.378,  -19.028,    2.348,    5.141,00
$GPFPD,-0001,220658.000,00,00,00,31.0257429,121.4433833,   41.260,  -18.953,    4.941,    5.364,00
$GPFPD,-0001,220659.000,00,00,00,31.0257337,121.4433750,   42.167,  -17.338,    4.834,    4.800,00
$GPFPD,-0001,220660.000,00,00,00,31.0257361,121.4433325,   43.748,  -15.134,    5.143,    4.604,00
$GPFPD,-0001,220661.000,00,00,00,31.0257372,121.4432795,   45.266,  -13.062,    5.405,    4.260,00
$GPFPD,-0001,220662.000,00,00,00,31.0257176,121.4432559,   45.153,  -11.871,    5.200,    3.313,00
$GPFPD,-0001,220663.000,00,00,00,31.0257047,121.4432199,   36.193,   -9.895,    4.059,    1.775,00
$GPFPD,-0001,220664.000,00,00,00,31.0256935,121.4432069,   38.295,   -9.130,    4.241,    1.635,00
$GPFPD,-0001,220665.000,00,00,00,31.0256960,121.4431970,   38.009,   -8.290,    3.851,    1.582,00
$GPFPD,-0001,220666.000,00,00,00,31.0257063,121.4431778,   34.964,   -7.257,    3.076,    1.388,00
$GPFPD,-0001,220667.000,00,00,00,31.0257073,121.4431547,   34.326,   -6.431,    2.759,    1.244,00
$GPFPD,-0001,220668.000,00,00,00,31.0257070,121.4431315,   30.249,   -5.378,    2.116,    0.760,00
$GPFPD,-0001,220669.000,00,00,00,31.0256932,121.4431229,   30.562,   -4.952,    1.979,    0.496,00
$GPFPD,-0001,220670.000,00,00,00,31.0256978,121.4431082,   28.170,   -4.265,    1.643,    0.379,00
$GPFPD,-0001,220671.000,00,00,00,31.0256960,121.4430835,   34.579,   -3.921,    2.536,    0.909,00
$GPFPD,-0001,220672.000,00,00,00,31.0257135,121.4430636,   31.700,   -3.055,    2.191,    0.930,00
$GPFPD,-0001,220673.000,00,00,00,31.0257056,121.4430372,   32.234,   -2.474,    2.550,    0.838,00
$GPFPD,-0001,220674.000,00,00,00,31.0257138,121.4430070,   30.678,   -1.814,    2.642,    0.890,00
$GPFPD,-0001,220675.000,00,00,00,31.0257001,121.4429761,   31.205,   -1.398,    3.046,    0.843,00
$GPFPD,-0001,220676.000,00,00,00,31.0256980,121.4429514,   29.594,   -0.853,    3.112,    0.813,00
$GPFPD,-0001,220677.000,00,00,00,31.0256879,121.4429276,   27.536,   -0.323,    3.311,    0.664,00
$GPFPD,-0001,220678.000,00,00,00,31.0256842,121.4428952,   34.121,   -0.199,    4.268,    1.288,00
$GPFPD,-0001,220679.000,00,00,00,31.0256926,121.4428759,   36.483,   -0.053,    4.495,    1.702,00
$GPFPD,-0001,220680.000,00,00,00,31.0256794,121.4428537,   37.869,    0.207,    4.846,    1.745,00
$GPFPD,-0001,220681.000,00,00,00,31.0256978,121.4428238,   31.488,    0.898,    4.233,    1.602,00
$GPFPD,-0001,220682.000,00,00,00,31.0256967,121.4428139,   33.021,    0.721,    4.108,    1.657,00
$GPFPD,-0001,220683.000,00,00,00,31.0256976,121.4427971,   35.382,    0.600,    4.018,    1.696,00
$GPFPD,-0001,220684.000,00,00,00,31.0256930,121.4427899,   34.055,    0.520,    3.364,    1.333,00
$GPFPD,-0001,220685.000,00,00,00,31.0256645,121.4427852,   32.483,    0.362,    2.822,    0.748,00
$GPFPD,-0001,220686.000,00,00,00,31.0256611,121.4427815,   27.428,    0.458,    2.069,    0.382,00
$GPFPD,-0001,220687.000,00,00,00,31.0256681,121.4427846,   26.459,    0.394,    1.746,    0.433,00
$GPFPD,-0001,220688.000,00,00,00,31.0256718,121.4427715,   23.459,    0.636,    1.423,    0.270,00
$GPFPD,-0001,220689.000,00,00,00,31.0256895,121.4427596,   24.489,    0.615,    1.097,    0.481,00
