$GPFPD,-0001,220651.000,00,00,00,31.0258268,121.4432080,  -17.081,    1.251,   -0.794,   -0.750,00
$GPFPD,-0001,220652.000,00,00,00,31.0258289,121.4431420,  -14.242,   -0.046,    1.726,   -0.036,00
$GPFPD,-0001,220653.000,00,00,00,31.0258309,121.4431188,   -8.041,   -0.107,    1.825,    0.461,00
$GPFPD,-0001,220654.000,00,00,00,31.0258346,121.4431149,   -5.262,    0.958,    0.480,   -0.191,00
$GPFPD,-0001,220655.000,00,00,00,31.0258278,121.4431074,   -4.248,    1.575,   -0.548,   -0.838,00
$GPFPD,-0001,220656.000,00,00,00,31.0258257,121.4430954,   -4.466,    1.639,   -0.380,   -1.118,00
$GPFPD,-0001,220657.000,00,00,00,31.0258159,121.4430860,   -4.550,    0.814,    0.998,   -0.490,00
$GPFPD,-0001,220658.000,00,00,00,31.0258092,121.4430745,   -2.200,    0.694,    1.118,   -0.354,00
$GPFPD,-0001,220659.000,00,00,00,31.0258062,121.4430641,   -2.598,    0.993,    0.270,   -0.444,00
$GPFPD,-0001,220660.000,00,00,00,31.0258082,121.4430503,   -2.111,    0.866,    0.552,   -0.318,00
$GPFPD,-0001,220661.000,00,00,00,31.0258064,121.4430354,    0.038,    0.533,    1.436,    0.099,00
$GPFPD,-0001,220662.000,00,00,00,31.0257966,121.4430290,    1.757,    0.788,    0.684,   -0.301,00
$GPFPD,-0001,220663.000,00,00,00,31.0257848,121.4430214,    0.307,    1.487,   -0.342,   -0.766,00
$GPFPD,-0001,220664.000,00,00,00,31.0257771,121.4430135,    1.394,    0.258,    1.513,    0.012,00
$GPFPD,-0001,220665.000,00,00,00,31.0257727,121.4430082,    2.887,    0.779,    0.970,   -0.385,00
$GPFPD,-0001,220666.000,00,00,00,31.0257714,121.4430009,    2.809,    1.309,   -0.148,   -0.744,00
$GPFPD,-0001,220667.000,00,00,00,31.0257683,121.4429905,    3.255,    0.835,    0.496,   -0.187,00
$GPFPD,-0001,220668.000,00,00,00,31.0257624,121.4429811,    2.860,    1.205,    0.490,   -0.340,00
$GPFPD,-0001,220669.000,00,00,00,31.0257573,121.4429728,    3.051,    1.272,    0.423,   -0.419,00
$GPFPD,-0001,220670.000,00,00,00,31.0257535,121.4429665,    3.069,    0.668,    0.859,   -0.344,00
$GPFPD,-0001,220671.000,00,00,00,31.0257496,121.4429478,    6.026,    0.722,    0.937,   -0.544,00
$GPFPD,-0001,220672.000,00,00,00,31.0257489,121.4429394,    6.216,    0.964,    0.608,   -0.590,00
$GPFPD,-0001,220673.000,00,00,00,31.0257414,121.4429250,    7.414,    0.737,    1.234,   -0.335,00
$GPFPD,-0001,220674.000,00,00,00,31.0257395,121.4429103,    7.823,    1.032,    0.433,   -0.559,00
$GPFPD,-0001,220675.000,00,00,00,31.0257324,121.4428950,    8.193,    1.013,    0.366,   -0.339,00
$GPFPD,-0001,220676.000,00,00,00,31.0257278,121.4428836,    8.830,    0.249,    1.925,    0.194,00
$GPFPD,-0001,220677.000,00,00,00,31.0257191,121.4428722,    9.100,    1.197,    0.442,   -0.714,00
$GPFPD,-0001,220678.000,00,00,00,31.0257189,121.4428528,   10.126,    1.146,    0.204,   -0.477,00
$GPFPD,-0001,220679.000,00,00,00,31.0257227,121.4428410,    9.722,    1.554,   -0.374,   -0.696,00
$GPFPD,-0001,220680.000,00,00,00,31.0257195,121.4428279,   10.104,    0.752,    0.553,   -0.296,00
$GPFPD,-0001,220681.000,00,00,00,31.0257181,121.4428172,    9.413,    0.623,    1.109,   -0.379,00
$GPFPD,-0001,220682.000,00,00,00,31.0257143,121.4428091,   10.368,    0.462,    1.048,   -0.245,00
$GPFPD,-0001,220683.000,00,00,00,31.0257130,121.4427956,   11.479,    1.086,    0.117,   -0.478,00
$GPFPD,-0001,220684.000,00,00,00,31.0257059,121.4427882,   11.537,    0.668,    1.073,   -0.293,00
$GPFPD,-0001,220685.000,00,00,00,31.0256883,121.4427823,   11.723,    0.678,    0.960,   -0.227,00
$GPFPD,-0001,220686.000,00,00,00,31.0256813,121.4427801,   11.061,    0.744,    0.879,   -0.151,00
$GPFPD,-0001,220687.000,00,00,00,31.0256783,121.4427749,   11.071,    1.149,    0.543,   -0.501,00
$GPFPD,-0001,220688.000,00,00,00,31.0256772,121.4427644,   10.793,    0.669,    0.866,   -0.165,00
$GPFPD,-0001,220689.000,00,00,00,31.0256830,121.4427520,   12.195,    0.348,    0.995,   -0.050,00
$GPFPD,-0001,220690.000,00,00,00,31.0256805,121.4427339,   14.074,    0.375,    1.305,    0.109,00
$GPFPD,-0001,220691.000,00,00,00,31.0256803,121.4427189,   14.899,    1.233,    0.233,   -0.313,00
$GPFPD,-0001,220692.000,00,00,00,31.0256752,121.4427046,   14.979,    0.512,    0.898,   -0.058,00
$GPFPD,-0001,220693.000,00,00,00,31.0256638,121.4427080,   15.449,    0.629,    1.092,   -0.240,00
$GPFPD,-0001,220694.000,00,00,00,31.0256616,121.4427012,   15.748,    0.469,    0.984,   -0.063,00
$GPFPD,-0001,220695.000,00,00,00,31.0256509,121.4426870,   16.754,    0.748,    0.815,   -0.361,00
$GPFPD,-0001,220696.000,00,00,00,31.0256436,121.4426750,   15.666,    1.241,    0.746,   -0.798,00
$GPFPD,-0001,220697.000,00,00,00,31.0256386,121.4426561,   16.132,    0.642,    0.892,   -0.204,00
$GPFPD,-0001,220698.000,00,00,00,31.0256288,121.4426477,   16.863,    0.508,    1.264,   -0.159,00
$GPFPD,-0001,220699.000,00,00,00,31.0256149,121.4426394,   16.709,    0.823,    0.479,   -0.736,00
$GPFPD,-0001,220700.000,00,00,00,31.0256066,121.4426179,   16.140,    0.517,    1.088,   -0.280,00
$GPFPD,-0001,220701.000,00,00,00,31.0256108,121.4426063,   17.211,    0.176,    1.142,   -0.187,00
$GPFPD,-0001,220702.000,00,00,00,31.0256058,121.4425872,   18.472,    0.245,    1.131,   -0.018,00
$GPFPD,-0001,220703.000,00,00,00,31.0256094,121.4425758,   18.622,    0.988,    0.357,   -0.328,00
$GPFPD,-0001,220704.000,00,00,00,31.0256105,121.4425524,   19.171,    1.172,    0.079,   -0.781,00
$GPFPD,-0001,220705.000,00,00,00,31.0255987,121.4425436,   18.951,    0.278,    1.488,   -0.080,00
$GPFPD,-0001,220706.000,00,00,00,31.0255883,121.4425404,   18.732,    0.169,    1.196,   -0.205,00
$GPFPD,-0001,220707.000,00,00,00,31.0255822,121.4425329,   19.075,    0.873,    0.341,   -0.077,00
$GPFPD,-0001,220708.000,00,00,00,31.0255822,121.4425157,   19.995,    0.675,    0.838,   -0.014,00
$GPFPD,-0001,220709.000,00,00,00,31.0255783,121.4425054,   20.371,    0.771,    0.823,   -0.151,00
$GPFPD,-0001,220710.000,00,00,00,31.0255891,121.4424848,   21.480,    0.678,    0.840,   -0.305,00
$GPFPD,-0001,220711.000,00,00,00,31.0255851,121.4424775,   22.612,    0.469,    1.127,    0.069,00
$GPFPD,-0001,220712.000,00,00,00,31.0255774,121.4424662,   23.009,    0.546,    0.949,   -0.019,00
$GPFPD,-0001,220713.000,00,00,00,31.0255783,121.4424616,   23.183,    0.541,    0.827,   -0.391,00
$GPFPD,-0001,220714.000,00,00,00,31.0255804,121.4424522,   23.601,    0.817,    0.919,   -0.268,00
$GPFPD,-0001,220715.000,00,00,00,31.0255847,121.4424430,   23.176,    0.557,    1.011,   -0.135,00
$GPFPD,-0001,220716.000,00,00,00,31.0255790,121.4424343,   24.229,    0.440,    1.290,    0.017,00
$GPFPD,-0001,220717.000,00,00,00,31.0255635,121.4424264,   24.235,    0.749,    1.004,   -0.502,00
$GPFPD,-0001,220718.000,00,00,00,31.0255572,121.4424209,   23.368,    0.978,    0.546,   -0.227,00
$GPFPD,-0001,220719.000,00,00,00,31.0255580,121.4424117,   22.451,    1.039,    0.452,   -0.462,00
$GPFPD,-0001,220720.000,00,00,00,31.0255548,121.4423976,   22.779,    0.833,    0.280,   -0.223,00
$GPFPD,-0001,220721.000,00,00,00,31.0255505,121.4423974,   22.064,    0.539,    1.079,    0.023,00
$GPFPD,-0001,220722.000,00,00,00,31.0255497,121.4423934,   22.989,    0.551,    0.966,   -0.089,00
$GPFPD,-0001,220723.000,00,00,00,31.0255420,121.4423722,   22.875,    1.013,    0.934,   -0.581,00
$GPFPD,-0001,220724.000,00,00,00,31.0255318,121.4423584,   23.340,    0.870,    0.534,   -0.347,00
$GPFPD,-0001,220725.000,00,00,00,31.0255339,121.4423509,   23.436,    0.860,    0.825,   -0.010,00
$GPFPD,-0001,220726.000,00,00,00,31.0255318,121.4423414,   24.192,    0.862,    0.916,   -0.207,00
$GPFPD,-0001,220727.000,00,00,00,31.0255275,121.4423233,   23.287,    0.679,    0.971,   -0.365,00
$GPFPD,-0001,220728.000,00,00,00,31.0255227,121.4423136,   22.512,    0.787,    0.741,   -0.278,00
$GPFPD,-0001,220729.000,00,00,00,31.0255183,121.4423008,   23.140,    0.649,    0.641,   -0.151,00
$GPFPD,-0001,220730.000,00,00,00,31.0255165,121.4422916,   23.615,    0.321,    1.152,   -0.136,00
$GPFPD,-0001,220731.000,00,00,00,31.0255123,121.4422854,   23.077,    0.308,    1.401,   -0.066,00
$GPFPD,-0001,220732.000,00,00,00,31.0255108,121.4422672,   23.970,    1.531,   -0.309,   -0.377,00
$GPFPD,-0001,220733.000,00,00,00,31.0255120,121.4422504,   22.340,    0.543,    0.509,    0.272,00
$GPFPD,-0001,220734.000,00,00,00,31.0255098,121.4422426,   23.138,    0.790,    0.532,   -0.150,00
$GPFPD,-0001,220735.000,00,00,00,31.0255121,121.4422266,   24.605,    0.798,    0.568,   -0.059,00
$GPFPD,-0001,220736.000,00,00,00,31.0255097,121.4422170,   24.046,    0.597,    0.740,   -0.151,00
$GPFPD,-0001,220737.000,00,00,00,31.0255145,121.4422011,   25.644,    0.924,    0.498,   -0.370,00
$GPFPD,-0001,220738.000,00,00,00,31.0255189,121.4421880,   25.885,    0.691,    0.899,   -0.417,00
$GPFPD,-0001,220739.000,00,00,00,31.0255144,121.4421642,   27.486,    0.609,    0.960,   -0.261,00
$GPFPD,-0001,220740.000,00,00,00,31.0255151,121.4421576,   27.536,    0.801,    0.765,   -0.381,00
$GPFPD,-0001,220741.000,00,00,00,31.0255198,121.4421442,   27.924,    0.694,    0.649,   -0.248,00
$GPFPD,-0001,220742.000,00,00,00,31.0255308,121.4421401,   28.031,    1.110,    0.478,   -0.436,00
$GPFPD,-0001,220743.000,00,00,00,31.0255374,121.4421240,   28.800,    0.984,    0.561,   -0.308,00
$GPFPD,-0001,220744.000,00,00,00,31.0255463,121.4421201,   29.142,    0.866,    0.451,   -0.325,00
$GPFPD,-0001,220745.000,00,00,00,31.0255489,121.4421109,   30.312,    0.810,    0.614,   -0.311,00
$GPFPD,-0001,220746.000,00,00,00,31.0255495,121.4420962,   32.313,    0.831,    0.945,   -0.515,00
$GPFPD,-0001,220747.000,00,00,00,31.0255438,121.4421026,   32.505,    0.420,    1.262,    0.021,00
$GPFPD,-0001,220748.000,00,00,00,31.0255426,121.4420976,   32.860,    0.355,    0.813,    0.254,00
